Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
POLICYBZR,199675,132387,67288,50.83,1204898,409232.6589,133816.63953,543049.29843,1166
FINNIFTY,46621,36755,9866,26.84,184610,3258.50566,7934.12726,11192.63293,25094
MIDCPNIFTY,259088,220589,38499,17.45,1391531,263794.8098,84081.25699,347876.06679,14027
FORTIS,24594,21021,3573,17.0,64947,79672.64957,3030.19296,82702.84253,837
NIFTYNXT50,1719,1541,178,11.55,1570,6933.54793,79.89552,7013.44345,71778
ZYDUSLIFE,25732,23403,2329,9.95,60556,124137.06921,4630.0986,128767.16781,1203
HYUNDAI,29291,26735,2556,9.56,111061,80699.61182,4280.21899,84979.83081,2115
OFSS,46636,42772,3864,9.03,235654,180219.08699,23078.71215,203297.79914,10770
MCX,101873,94966,6907,7.27,275203,221899.14711,22619.37951,244518.52662,3324
ICICIPRULI,38735,36126,2609,7.22,31855,70951.32802,852.70496,71804.03298,463
PIDILITIND,18594,17482,1112,6.36,27523,63538.3829,1001.65235,64540.03525,1517
NIFTY,10164396,9561670,602726,6.3,95080884,1610018.96939,4262890.72365,5872909.69304,23140
TMPV,150100,141607,8493,6.0,149533,189075.6008,7002.84272,196078.44352,290
FEDERALBNK,66680,63162,3518,5.57,92660,211784.1015,6081.728,217865.8295,322
INFY,400086,379643,20443,5.38,457990,448052.32704,15457.7582,463510.08524,1000
TRENT,77604,74148,3456,4.66,86884,192424.12877,3356.07129,195780.20006,2669
PAYTM,67765,64756,3009,4.65,200154,255466.7628,24439.46406,279906.22686,1674
DLF,70808,67754,3054,4.51,78529,176720.49454,2954.2473,179674.74184,683
SONACOMS,22626,21673,953,4.4,30020,89991.56642,2156.59927,92148.16569,824
MAZDOCK,63971,61361,2610,4.25,53706,102136.14846,2279.25992,104415.40838,2199
CIPLA,53353,51301,2052,4.0,98649,109341.33499,3115.28136,112456.61636,1399
MOTHERSON,35805,34494,1311,3.8,29666,148948.71652,1301.2908,150250.00732,165
POWERINDIA,66271,63879,2392,3.74,135902,89325.26399,5727.29804,95052.56204,31035
SHREECEM,29320,28357,963,3.4,25417,82350.87478,193.31124,82544.18602,22520
BAJAJFINSV,71781,69441,2340,3.37,64589,108899.46678,3234.51738,112133.98416,1771
ABCAPITAL,23930,23151,779,3.36,24944,107047.57002,2162.60619,109210.17621,390
DIVISLAB,87948,85222,2726,3.2,97143,233969.84833,5576.21962,239546.06795,9619
DELHIVERY,25818,25022,796,3.18,20990,91910.86672,830.19961,92741.06633,422
GRASIM,48086,46719,1367,2.93,32100,135954.24562,626.33225,136580.57787,3191
BHEL,57947,56305,1642,2.92,68516,181433.46926,5277.88196,186711.35122,418
BANKNIFTY,1791534,1744496,47038,2.7,8566910,786642.22522,526120.65925,1312762.88447,55580
ASIANPAINT,64907,63248,1659,2.62,82356,108213.1206,2589.8888,110803.0094,2444
JSWSTEEL,82558,80721,1837,2.28,75619,424552.45142,2144.92387,426697.37529,1277
RADICO,18270,17873,397,2.22,45247,42880.23666,1822.52287,44702.75953,4557
BANDHANBNK,60387,59130,1257,2.13,53854,115746.30288,4051.24524,119797.54812,187
M&M,134966,132163,2803,2.12,174977,257862.3096,11376.83154,269239.14114,3035
MOTILALOFS,15866,15537,329,2.12,26248,44858.25511,1428.72947,46286.98458,1029
ICICIBANK,292161,286116,6045,2.11,285682,1032187.83899,11572.38908,1043760.22807,1326
